Title,Date,Link,Author,Views
"""З винятковим цинізмом"". Як після загибелі кіборга Барса суд визнав його винним у хуліганстві",08:25,https://www.pravda.com.ua/articles/2024/04/16/7451361/,,
Сили оборони знешкодили 920 окупантів і знищили 9 танків за добу,07:50,/news/2024/04/16/7451406/,,
Окупанти посилили атаки на Бахмутському напрямку: за добу їх було 33 − Генштаб,07:33,/news/2024/04/16/7451405/,,
"Цієї ночі військові знищили всі російські ""Шахеди""",06:51,/news/2024/04/16/7451404/,,
"Палата представників США проголосувала за низку законів, щоб посилити тиск на Іран",06:43,/news/2024/04/16/7451403/,,
"ISW: Російські атаки можуть досягти ""загрозливих успіхів"" на захід від Бахмута",05:30,/news/2024/04/16/7451402/,,
"У Білому домі спростували спекуляції про ""навмисно слабку атаку Ірану на Ізраїль""",04:28,/news/2024/04/16/7451401/,,
"Радбез ООН відкинув ""божевільні звинувачення"": відповідальність за інциденти на ЗАЕС поклали на РФ",03:37,/news/2024/04/16/7451400/,,
На Хмельниччині пролунали вибухи,02:45,/news/2024/04/16/7451399/,,
доповненоДжонсон представив окремі законопроєкти щодо допомоги Україні та Ізраїлю,01:56,/news/2024/04/16/7451398/,,
"США не будуть збивати дрони в Україні, як це зробили в Ізраїлі, бо ""різні картини загроз""",01:30,/news/2024/04/16/7451397/,,
оновлюєтьсяЗ півдня на територію України залітали ворожі дрони,01:00,/news/2024/04/16/7451371/,,
Білий дім не підтримає законопроект про допомогу лише Ізраїлю,00:33,/news/2024/04/16/7451395/,,
"Новини економіки 15 квітня: у Кривому Розі аварійне відключення світла, НПЗ Росії відновлюють роботу",23:45,https://www.epravda.com.ua/news/2024/04/15/712452/,,3046 переглядів
"відеоУ Тбілісі почались затримання на акції проти закону про ""іноагентів""",23:26,/news/2024/04/15/7451380/,,
"Reuters: Україна, Росія й Туреччина вели переговори про угоду щодо судноплавства в Чорному морі",22:49,/news/2024/04/15/7451379/,,
СПЕЦПРОЄКТЗелений перехід: коли українці пересядуть на електромобілі,,https://www.epravda.com.ua/cdn/cd1/2024/peresiadut_na_elektromobili/,,
"Президентка Грузії різко відреагувала на дії поліції під час акції проти ""іноагентства""",22:37,https://www.eurointegration.com.ua/news/2024/04/15/7183865/,Олег Павлюк,
На фронті загинув військовослужбовець 59-ї бригади Павло Петриченко,22:22,/news/2024/04/15/7451377/,,
"ОПЕК придивляється до Намібії, яка може стати четвертою в Африці за видобутком нафти",22:04,https://www.epravda.com.ua/news/2024/04/15/712451/,Олексій Павлиш,6106 переглядів
Прем’єр Чехії: Ми вже законтрактували 180 тисяч снарядів для України,22:01,/news/2024/04/15/7451375/,,
Кіберполіція застерігає про нову шахрайську схему у WhatsApp,21:52,https://mezha.media/2024/04/15/new-fraud-scheme-in-whatsapp/,,
"відеоЗеленський після доповіді розвідки: Росія спробує посилити наступ, ми відповімо",21:48,/news/2024/04/15/7451372/,,
футболСК Дніпро-1 на останніх хвилинах втратив перемогу над Металістом 1925 у 24 турі УПЛ,21:39,https://champion.com.ua/football/2024/04/15/955296/sk-dnipro-1-na-ostannikh-khvylynakh-vtratyv-peremohu-nad-metalistom-1925-u-24-turi-upl?fbclid=IwAR3tpn33zhJP_3wGGAgD5jgfgwuN0mhHuEND5S5thDStKnUruJrO7nSiBBQ_aem_AcZB4puLE7ILeSai4GjSqmk-xAu_958hA9zKD3zEgvWS,,
Україна та Норвегія підпишуть безпекову угоду,21:35,/news/2024/04/15/7451369/,,
Торговий дефіцит України за перші два місяці 2024 року становив понад 3 мільярди доларів,21:28,https://www.epravda.com.ua/news/2024/04/15/712448/,Ігор Пилипів,3216 переглядів
"відеоBihus.Info: Київський суддя Хрипун не декларує елітний будинок, в якому ""періодично буває""",21:14,/news/2024/04/15/7451367/,,
"Вчені з’ясували, який вид мотивації спонукає займатись фізичною активністю частіше",21:00,https://life.pravda.com.ua/health/shcho-motivuye-do-fizichnoji-aktivnosti-krashche-doslidzhennya-301076/,,
фотоКиївський прокурор мешкає в котеджі за 18 мільйонів – Bihus.Info,21:00,/news/2024/04/15/7451365/,,
Єврокомісія схвалила план реформ України на 50 млрд євро,20:35,/news/2024/04/15/7451364/,,
